epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,2889.37,2.11481,1.57729,1.03288,0.78487,0.57621,0.64096,0.2832,1.90483,1.35981,0.98399,0.0003566,0.0003566,0.0003566
85,3105.78,2.08482,1.57521,1.02282,0.76781,0.56444,0.62933,0.28675,1.89032,1.4442,0.98488,0.0003368,0.0003368,0.0003368
86,3321.76,2.03517,1.73171,1.03829,0.74775,0.5422,0.60368,0.2859,1.89664,1.46627,0.98938,0.000317,0.000317,0.000317
87,3536.37,2.06258,1.7792,1.04092,0.77332,0.58646,0.63963,0.3005,1.90128,1.44473,0.98673,0.0002972,0.0002972,0.0002972
88,3751.23,2.06216,1.52543,1.02374,0.76697,0.57823,0.62837,0.30181,1.86962,1.38547,0.98135,0.0002774,0.0002774,0.0002774
89,3969.14,2.07353,1.57568,1.02308,0.78051,0.58191,0.63957,0.29942,1.90012,1.3316,0.98578,0.0002576,0.0002576,0.0002576
90,4184.57,2.07891,1.64966,1.02285,0.74745,0.57735,0.62181,0.28043,1.92185,1.39115,0.98898,0.0002378,0.0002378,0.0002378
91,4398.49,2.0813,1.73767,1.03128,0.68065,0.52197,0.56598,0.26598,1.88797,1.70709,0.98507,0.000218,0.000218,0.000218
92,4612.22,2.02422,1.68088,1.00817,0.72564,0.51352,0.57251,0.25533,1.9258,1.51456,0.99185,0.0001982,0.0001982,0.0001982
93,4826.29,2.07421,1.66063,1.02044,0.76305,0.56058,0.63045,0.30292,1.897,1.46335,0.9889,0.0001784,0.0001784,0.0001784
94,5043.43,2.03924,1.64095,1.01639,0.72954,0.54652,0.59699,0.26827,1.92749,1.46965,0.99244,0.0001586,0.0001586,0.0001586
95,5257.16,2.07798,1.6571,1.01736,0.76206,0.55617,0.62074,0.27868,1.94367,1.47227,0.99584,0.0001388,0.0001388,0.0001388
96,5473.01,1.99559,1.58578,1.00659,0.72555,0.5376,0.58478,0.24975,1.95587,1.44346,0.99926,0.000119,0.000119,0.000119
97,5688.43,2.07332,1.61497,1.00995,0.72289,0.54256,0.58788,0.25851,1.94034,1.51497,0.99659,9.92e-05,9.92e-05,9.92e-05
98,5903.03,2.07103,1.63472,1.01266,0.75532,0.55635,0.61628,0.26927,1.91983,1.43715,0.99126,7.94e-05,7.94e-05,7.94e-05
99,6117.54,2.03687,1.53687,1.02131,0.74752,0.5547,0.61002,0.26863,1.92571,1.40365,0.99439,5.96e-05,5.96e-05,5.96e-05
100,6332.17,2.05341,1.58046,1.00662,0.76009,0.56168,0.62386,0.28008,1.91783,1.41197,0.99135,3.98e-05,3.98e-05,3.98e-05
