epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,4807.93,2.04623,1.56317,1.02358,0.71824,0.57989,0.6187,0.28026,1.90334,1.41492,0.98069,0.0002576,0.0002576,0.0002576
90,4973.46,2.03067,1.58757,1.01071,0.64656,0.55929,0.58274,0.26678,1.87871,1.95555,0.97554,0.0002378,0.0002378,0.0002378
91,5138.61,2.03563,1.60186,1.00345,0.64019,0.51958,0.54435,0.23862,1.92572,1.81983,0.98217,0.000218,0.000218,0.000218
92,5316.63,2.03077,1.62704,1.01884,0.73968,0.56941,0.62301,0.28404,1.89978,1.33167,0.97943,0.0001982,0.0001982,0.0001982
93,5485.73,2.02541,1.59847,0.99655,0.6901,0.55268,0.58867,0.26631,1.8952,1.50779,0.97883,0.0001784,0.0001784,0.0001784
94,5649.22,2.04001,1.60291,1.00735,0.70222,0.55212,0.59601,0.27105,1.89047,1.43651,0.97556,0.0001586,0.0001586,0.0001586
95,5812.17,1.98428,1.51262,0.99063,0.71662,0.55304,0.60674,0.27711,1.88891,1.34217,0.97553,0.0001388,0.0001388,0.0001388
96,5977.99,1.99164,1.54101,0.98249,0.67022,0.53484,0.57349,0.25028,1.92777,1.62253,0.98427,0.000119,0.000119,0.000119
97,6142.94,2.02377,1.54893,1.00203,0.69622,0.5512,0.5934,0.26769,1.91249,1.53874,0.98153,9.92e-05,9.92e-05,9.92e-05
98,6312.77,2.00278,1.51685,0.99498,0.66742,0.54532,0.57837,0.25631,1.8992,1.7653,0.97806,7.94e-05,7.94e-05,7.94e-05
99,6483.01,2.00857,1.52584,0.98885,0.69985,0.55217,0.59539,0.26453,1.90986,1.49571,0.98026,5.96e-05,5.96e-05,5.96e-05
100,6648.87,1.98824,1.49415,0.99285,0.62731,0.49236,0.51433,0.21833,1.96958,2.47106,0.99524,3.98e-05,3.98e-05,3.98e-05
